id,nombre,descripcion,anio,inversion_recibida,id_etapa,id_departamento,id_sector,id_equipo,ingresos_anuales,empleados
4531,Tecnologia 4531 LTDA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2019,3021422,4,24,1,4531,9439386,208
4532,Ciberseguridad 4532 SPA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2017,1291587,2,19,8,4532,9474786,21
4533,Agroindustria 4533 Corp,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2019,4013983,4,12,5,4533,5981089,249
4534,Retail 4534 LTDA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2019,3879848,4,18,13,4534,5123265,192
4535,Turismo 4535 SA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2022,2911026,2,13,16,4535,7173475,88
4536,Biotecnologia 4536 SA,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2022,4111980,4,1,2,4536,3199366,46
4537,Telecomunicaciones 4537 SAS,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2017,1490498,4,19,15,4537,7064414,271
4538,Inteligencia Artificial 4538 SPA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2020,4732071,5,15,9,4538,640402,133
4539,Tecnologia 4539 SPA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2021,3980691,2,3,1,4539,784913,103
4540,Educacion 4540 SAS,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2018,2534289,3,22,19,4540,9099826,62
4541,Ciberseguridad 4541 SAS,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2022,346903,2,13,8,4541,9916617,59
4542,Salud 4542 SAS,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2017,3773623,3,26,3,4542,5164584,167
4543,Tecnologia 4543 SA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2018,1525969,3,25,1,4543,921615,62
4544,Turismo 4544 Corp,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2021,1656871,4,11,16,4544,6161126,39
4545,Salud 4545 Corp,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2016,1479620,2,17,3,4545,1129367,8
4546,Logistica 4546 SAS,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2023,2526419,1,5,6,4546,4062473,73
4547,Salud 4547 SA,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2021,1898101,3,4,3,4547,8785673,265
4548,Logistica 4548 Corp,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2018,1298232,2,23,6,4548,6930920,100
4549,Tecnologia 4549 SPA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2018,981928,1,2,1,4549,9756781,210
4550,Retail 4550 LTDA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2021,1588931,1,25,13,4550,1771227,8
4551,Proptech 4551 LTDA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2016,3759542,2,11,11,4551,4796019,49
4552,Telecomunicaciones 4552 SPA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2019,470255,1,3,15,4552,4284686,115
4553,Telecomunicaciones 4553 LTDA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2016,3297196,1,27,15,4553,7553116,286
4554,Construccion 4554 SPA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2017,1043511,4,23,12,4554,4647866,179
4555,Inteligencia Artificial 4555 SPA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2021,3631313,5,15,9,4555,2026339,6
4556,Movilidad 4556 SA,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2024,4520685,4,8,4,4556,7854885,246
4557,Educacion 4557 SA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2016,1093088,1,21,19,4557,2109977,93
4558,Salud 4558 LTDA,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2023,214935,4,25,3,4558,1670382,137
4559,Ciberseguridad 4559 LTDA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2024,992920,2,3,8,4559,8574989,246
4560,Retail 4560 SPA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2025,1731016,2,1,13,4560,6780501,200
4561,Finanzas 4561 SAS,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2017,3448223,4,6,7,4561,8968533,270
4562,Legaltech 4562 LTDA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2019,3026256,1,17,14,4562,5466092,52
4563,Ciberseguridad 4563 SPA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2017,371612,3,6,8,4563,6787359,164
4564,Movilidad 4564 LTDA,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2023,1915561,5,21,4,4564,3383157,69
4565,Educacion 4565 SA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2025,3768677,3,4,19,4565,6327122,114
4566,Legaltech 4566 Corp,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2018,769612,4,1,14,4566,4550861,125
4567,Industria 4.0 4567 LTDA,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2018,4916411,5,22,18,4567,9963621,192
4568,Finanzas 4568 Corp,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2021,2868555,3,10,7,4568,1992088,200
4569,Inteligencia Artificial 4569 SPA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2022,1276560,5,6,9,4569,5607768,253
4570,Turismo 4570 SPA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2022,1065957,3,18,16,4570,9498785,156
4571,Telecomunicaciones 4571 SA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2023,2876990,5,16,15,4571,2794442,158
4572,Educacion 4572 LTDA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2016,242586,1,16,19,4572,5486704,187
4573,Biotecnologia 4573 SAS,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2017,880835,3,1,2,4573,1196684,70
4574,Telecomunicaciones 4574 Corp,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2024,3746706,5,8,15,4574,4640047,151
4575,Alimentos 4575 LTDA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2016,4563237,3,13,17,4575,7338672,241
4576,Marketing Digital 4576 SAS,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2017,4071835,1,19,10,4576,1527387,272
4577,Logistica 4577 SA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2025,1790617,3,13,6,4577,2429529,230
4578,Construccion 4578 LTDA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2025,1593056,4,7,12,4578,2580346,50
4579,Inteligencia Artificial 4579 SAS,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2020,3839100,2,19,9,4579,2561097,210
4580,Marketing Digital 4580 SPA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2023,1132823,4,10,10,4580,4550152,275
4581,Industria 4.0 4581 Corp,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2015,2887654,1,8,18,4581,7124126,54
4582,Legaltech 4582 SPA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2016,1117381,4,27,14,4582,1178893,101
4583,Inteligencia Artificial 4583 LTDA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2025,1011625,4,5,9,4583,6383363,45
4584,Marketing Digital 4584 Corp,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2018,4683169,3,3,10,4584,2551397,29
4585,Marketing Digital 4585 Corp,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2016,1829675,4,14,10,4585,6757107,92
4586,Retail 4586 SPA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2017,3034489,1,25,13,4586,9322393,274
4587,Tecnologia 4587 SAS,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2017,4214267,1,24,1,4587,9896891,99
4588,Agroindustria 4588 Corp,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2018,917924,3,14,5,4588,4656519,93
4589,Tecnologia 4589 SAS,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2018,2724653,1,10,1,4589,6902495,214
4590,Inteligencia Artificial 4590 SAS,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2015,2276832,3,13,9,4590,7672714,168
4591,Energia 4591 LTDA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2017,1779952,4,22,20,4591,642394,79
4592,Marketing Digital 4592 Corp,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2019,4532800,3,10,10,4592,4888135,149
4593,Construccion 4593 SA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2017,3456001,5,12,12,4593,9032814,254
4594,Ciberseguridad 4594 SPA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2015,4457074,2,25,8,4594,2985048,258
4595,Energia 4595 LTDA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2021,1341961,5,3,20,4595,8672012,237
4596,Movilidad 4596 SAS,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2019,3872409,2,12,4,4596,4222150,171
4597,Logistica 4597 SA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2020,786660,1,2,6,4597,8793367,182
4598,Tecnologia 4598 LTDA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2017,462484,1,17,1,4598,4873621,123
4599,Energia 4599 SA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2022,4599017,1,6,20,4599,5765984,29
4600,Ciberseguridad 4600 SAS,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2024,2404374,1,21,8,4600,2275663,234
4601,Energia 4601 SPA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2015,387263,4,7,20,4601,5594999,243
4602,Legaltech 4602 SPA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2017,3103441,2,16,14,4602,871672,188
4603,Marketing Digital 4603 LTDA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2020,1081707,1,15,10,4603,8634177,14
4604,Ciberseguridad 4604 SAS,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2015,2936777,4,23,8,4604,5258042,45
4605,Proptech 4605 SA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2018,2372739,3,13,11,4605,5456420,138
4606,Marketing Digital 4606 LTDA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2015,3533302,3,25,10,4606,8673558,137
4607,Educacion 4607 SA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2024,1188724,5,27,19,4607,2717635,233
4608,Logistica 4608 SAS,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2016,4654628,2,26,6,4608,8902740,63
4609,Finanzas 4609 Corp,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2016,1073223,2,3,7,4609,9190943,85
4610,Finanzas 4610 SAS,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2015,4004706,2,22,7,4610,7153505,126
4611,Logistica 4611 Corp,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2016,726956,2,3,6,4611,5712969,237
4612,Biotecnologia 4612 LTDA,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2015,582333,5,17,2,4612,9420722,84
4613,Inteligencia Artificial 4613 SA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2021,3819148,1,8,9,4613,7520186,172
4614,Finanzas 4614 Corp,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2015,986689,1,26,7,4614,2725264,211
4615,Biotecnologia 4615 SA,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2017,1801553,4,26,2,4615,2923874,45
4616,Agroindustria 4616 SPA,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2021,527207,3,4,5,4616,592021,274
4617,Construccion 4617 LTDA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2023,4447886,4,6,12,4617,2049988,131
4618,Tecnologia 4618 LTDA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2022,2896450,4,21,1,4618,6476557,252
4619,Finanzas 4619 SA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2021,2124335,2,24,7,4619,5152007,181
4620,Energia 4620 SAS,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2016,4551225,4,10,20,4620,7537955,248
4621,Salud 4621 SAS,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2021,4422613,4,1,3,4621,8239107,194
4622,Marketing Digital 4622 SA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2023,2721140,5,8,10,4622,7675937,166
4623,Alimentos 4623 SAS,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2018,4467428,2,1,17,4623,2799385,277
4624,Agroindustria 4624 SPA,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2016,2684784,1,19,5,4624,154466,147
4625,Educacion 4625 Corp,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2021,536812,5,2,19,4625,1478540,53
4626,Alimentos 4626 SAS,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2025,3648304,4,3,17,4626,4675967,109
4627,Tecnologia 4627 SPA,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2017,1498575,1,23,1,4627,9517981,42
4628,Finanzas 4628 SAS,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2025,118841,2,19,7,4628,895697,78
4629,Telecomunicaciones 4629 LTDA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2016,1619442,4,4,15,4629,5383623,290
4630,Legaltech 4630 SAS,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2021,2224156,2,26,14,4630,2816527,138
4631,Finanzas 4631 SPA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2019,990417,3,26,7,4631,1374138,41
4632,Inteligencia Artificial 4632 LTDA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2019,1417752,3,21,9,4632,7502401,85
4633,Industria 4.0 4633 SA,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2017,988660,1,10,18,4633,9361914,24
4634,Telecomunicaciones 4634 Corp,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2019,2860116,3,15,15,4634,4814487,210
4635,Proptech 4635 SAS,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2025,2104140,4,12,11,4635,3982837,174
4636,Turismo 4636 Corp,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2023,352556,5,2,16,4636,5623811,242
4637,Marketing Digital 4637 LTDA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2016,2929382,2,25,10,4637,1313188,130
4638,Logistica 4638 SA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2015,1485187,5,2,6,4638,6186554,26
4639,Logistica 4639 SA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2025,3608089,2,6,6,4639,4494237,293
